id,day,symbol,time,timestamp,price,volume
224,2024-09-20,SPX241220P05700000,2024-09-20T19:12:35,1726859555147,137.94,3
225,2024-09-20,SPX241220P05700000,2024-09-20T19:22:54,1726860174325,135.36,1
226,2024-09-20,SPX241220P05700000,2024-09-20T19:29:23,1726860563559,134.92,9
228,2024-09-20,SPX241220P05700000,2024-09-20T19:29:23,1726860563559,134.92,35
229,2024-09-20,SPX241220P05700000,2024-09-20T19:29:23,1726860563560,134.92,9
232,2024-09-20,SPX241220P05700000,2024-09-20T19:36:55,1726861015627,134,3
233,2024-09-20,SPX241220P05700000,2024-09-20T19:38:37,1726861117898,131.23,1
234,2024-09-20,SPX241220P05700000,2024-09-20T19:54:09,1726862049641,134,90
235,2024-09-20,SPX241220P05700000,2024-09-20T19:57:26,1726862246047,133,831
236,2024-09-20,SPX261218C04600000,2024-09-20T13:57:10,1726840630017,1528.21,1
237,2024-09-20,SPX261218C04600000,2024-09-20T15:05:37,1726844737699,1520,1
238,2024-09-20,SPX251219C05000000,2024-09-20T15:14:18,1726845258202,1022.25,1
239,2024-09-20,SPX241220P05800000,2024-09-20T13:36:54,1726839414709,174.08,2
240,2024-09-20,SPX241220P05800000,2024-09-20T15:55:49,1726847749394,180,6
241,2024-09-20,SPX241220P05800000,2024-09-20T15:55:49,1726847749394,180,5
242,2024-09-20,SPX241220P05800000,2024-09-20T15:55:49,1726847749394,180,7
243,2024-09-20,SPX241220P05800000,2024-09-20T17:16:24,1726852584080,171.13,1
244,2024-09-20,SPX241220P05800000,2024-09-20T17:25:59,1726853159504,171.2,7
245,2024-09-20,SPX241220P05800000,2024-09-20T18:53:23,1726858403085,177.85,1
246,2024-09-20,SPX241220P05800000,2024-09-20T19:43:16,1726861396334,167.69,1
247,2024-09-20,SPX241220P05800000,2024-09-20T19:57:22,1726862242756,172.98,1
248,2024-09-20,SPX241220P05800000,2024-09-20T19:57:26,1726862246047,171,252
249,2024-09-20,SPX261218C05500000,2024-09-20T14:12:27,1726841547593,876.54,1
250,2024-09-20,SPX261218C05500000,2024-09-20T14:12:35,1726841555759,876.25,1
251,2024-09-20,SPX251219P04000000,2024-09-20T13:59:26,1726840766922,59.5,1
252,2024-09-20,SPX251219P04000000,2024-09-20T14:11:01,1726841461859,59.7,1
253,2024-09-20,SPX251219P04000000,2024-09-20T14:25:10,1726842310757,59,1
254,2024-09-20,SPX251219P04000000,2024-09-20T15:13:18,1726845198904,60,1
255,2024-09-20,SPX251219P04000000,2024-09-20T16:34:34,1726850074450,58.66,2
256,2024-09-20,SPX251219P04000000,2024-09-20T17:21:11,1726852871885,58.3,1
257,2024-09-20,SPX251219P04000000,2024-09-20T18:28:59,1726856939709,59.7,1
258,2024-09-20,SPX251219P04000000,2024-09-20T19:21:08,1726860068280,59,1
259,2024-09-20,SPX241220C04000000,2024-09-20T13:44:00,1726839840561,1750.58,1
260,2024-09-20,SPX241220C04000000,2024-09-20T13:52:41,1726840361541,1746.53,3
261,2024-09-20,SPX241220C04000000,2024-09-20T13:52:41,1726840361541,1746.53,1
262,2024-09-20,SPX241220C04000000,2024-09-20T14:16:52,1726841812055,1735.81,4
263,2024-09-20,SPX241220C04000000,2024-09-20T14:17:59,1726841879017,1738.06,4
264,2024-09-20,SPX241220C04000000,2024-09-20T14:26:02,1726842362449,1743.5,1
265,2024-09-20,SPX241220C04000000,2024-09-20T14:29:18,1726842558203,1741.76,2
266,2024-09-20,SPX241220C04000000,2024-09-20T14:29:18,1726842558203,1741.76,3
267,2024-09-20,SPX241220C04000000,2024-09-20T14:37:41,1726843061728,1743.48,1
268,2024-09-20,SPX241220C04000000,2024-09-20T14:38:49,1726843129181,1745.17,7
269,2024-09-20,SPX241220C04000000,2024-09-20T14:39:12,1726843152291,1745.94,10
270,2024-09-20,SPX241220C04000000,2024-09-20T14:39:33,1726843173515,1745.9,3
271,2024-09-20,SPX241220C04000000,2024-09-20T14:40:27,1726843227345,1744.91,9
272,2024-09-20,SPX241220C04000000,2024-09-20T14:47:42,1726843662492,1740.81,12
273,2024-09-20,SPX241220C04000000,2024-09-20T14:49:14,1726843754622,1740.58,1
274,2024-09-20,SPX241220C04000000,2024-09-20T14:53:13,1726843993387,1737.51,2
275,2024-09-20,SPX241220C04000000,2024-09-20T14:57:37,1726844257138,1734.27,4
276,2024-09-20,SPX241220C04000000,2024-09-20T15:02:04,1726844524695,1730.26,1
277,2024-09-20,SPX241220C04000000,2024-09-20T15:08:08,1726844888992,1731.77,3
278,2024-09-20,SPX241220C04000000,2024-09-20T15:14:05,1726845245015,1726.59,1
279,2024-09-20,SPX241220C04000000,2024-09-20T15:40:03,1726846803442,1734.94,5
280,2024-09-20,SPX241220C04000000,2024-09-20T15:48:20,1726847300730,1741.14,1
281,2024-09-20,SPX241220C04000000,2024-09-20T16:38:01,1726850281378,1747.76,14
282,2024-09-20,SPX241220C04000000,2024-09-20T16:48:53,1726850933655,1750.69,6
283,2024-09-20,SPX241220C04000000,2024-09-20T16:48:53,1726850933655,1750.69,4
285,2024-09-20,SPX241220C04000000,2024-09-20T17:03:57,1726851837798,1750.34,1
286,2024-09-20,SPX241220C04000000,2024-09-20T17:11:18,1726852278931,1749,1
287,2024-09-20,SPX241220C04000000,2024-09-20T17:31:13,1726853473108,1752.12,2
288,2024-09-20,SPX241220C04000000,2024-09-20T17:55:23,1726854923254,1748.78,1
290,2024-09-20,SPX241220C04000000,2024-09-20T17:57:41,1726855061256,1748.26,1
291,2024-09-20,SPX241220C04000000,2024-09-20T17:58:55,1726855135643,1749.19,1
292,2024-09-20,SPX241220C04000000,2024-09-20T17:59:00,1726855140272,1749.19,1
293,2024-09-20,SPX241220C04000000,2024-09-20T17:59:05,1726855145093,1749.22,1
294,2024-09-20,SPX241220C04000000,2024-09-20T17:59:07,1726855147886,1749.68,1
295,2024-09-20,SPX241220C04000000,2024-09-20T17:59:12,1726855152644,1749.65,1
296,2024-09-20,SPX241220C04000000,2024-09-20T17:59:12,1726855152913,1749.65,2
297,2024-09-20,SPX241220C04000000,2024-09-20T17:59:56,1726855196900,1749.25,1
298,2024-09-20,SPX241220C04000000,2024-09-20T18:01:07,1726855267289,1749.18,1
299,2024-09-20,SPX241220C04000000,2024-09-20T18:01:12,1726855272518,1747.76,1
300,2024-09-20,SPX241220C04000000,2024-09-20T18:01:12,1726855272809,1747.76,5
301,2024-09-20,SPX241220C04000000,2024-09-20T18:15:25,1726856125508,1738.5,3
302,2024-09-20,SPX241220C04000000,2024-09-20T18:15:25,1726856125508,1738.53,2
303,2024-09-20,SPX241220C04000000,2024-09-20T18:18:49,1726856329409,1739.14,3
304,2024-09-20,SPX241220C04000000,2024-09-20T18:18:49,1726856329409,1739.14,2
305,2024-09-20,SPX241220C04000000,2024-09-20T18:20:31,1726856431183,1737.55,2
306,2024-09-20,SPX241220C04000000,2024-09-20T18:23:11,1726856591565,1736.16,3
307,2024-09-20,SPX241220C04000000,2024-09-20T18:27:50,1726856870407,1735.76,3
308,2024-09-20,SPX241220C04000000,2024-09-20T18:27:50,1726856870407,1735.76,2
309,2024-09-20,SPX241220C04000000,2024-09-20T18:29:36,1726856976166,1735.09,3
310,2024-09-20,SPX241220C04000000,2024-09-20T18:29:36,1726856976166,1735.09,2
311,2024-09-20,SPX241220C04000000,2024-09-20T19:16:44,1726859804307,1743.2,1
312,2024-09-20,SPX241220C04000000,2024-09-20T19:35:27,1726860927567,1750,1
313,2024-09-20,SPX261218C04800000,2024-09-20T14:16:22,1726841782491,1368.7,1
314,2024-09-20,SPX261218C04800000,2024-09-20T14:16:48,1726841808360,1369.02,1
315,2024-09-20,SPX261218P05300000,2024-09-20T14:16:22,1726841782491,310.85,1
316,2024-09-20,SPX261218P05300000,2024-09-20T14:16:48,1726841808360,310.6,1
317,2024-09-20,SPX251219P04100000,2024-09-20T13:56:44,1726840604214,64.8,1
318,2024-09-20,SPX251219C04500000,2024-09-20T15:36:24,1726846584608,1440.39,1
319,2024-09-20,SPX261218P05400000,2024-09-20T15:41:18,1726846878962,333.76,1
321,2024-09-20,SPX261218P05400000,2024-09-20T19:42:39,1726861359889,331.72,1
322,2024-09-20,SPX251219P05000000,2024-09-20T13:46:06,1726839966980,157.9,1
323,2024-09-20,SPX251219P05000000,2024-09-20T14:59:25,1726844365574,160.09,40
324,2024-09-20,SPX251219P05000000,2024-09-20T15:14:18,1726845258202,161.24,1
325,2024-09-20,SPX251219P05000000,2024-09-20T18:56:06,1726858566518,160.2,1
326,2024-09-20,SPX241220C05000000,2024-09-20T13:52:41,1726840361541,783.08,3
327,2024-09-20,SPX241220C05000000,2024-09-20T13:52:41,1726840361541,783.08,1
328,2024-09-20,SPX241220C05000000,2024-09-20T13:53:20,1726840400028,783.01,1
329,2024-09-20,SPX241220C05000000,2024-09-20T14:00:43,1726840843206,775.38,1
330,2024-09-20,SPX241220C05000000,2024-09-20T14:06:55,1726841215322,778.71,1
332,2024-09-20,SPX241220C05000000,2024-09-20T14:07:48,1726841268706,777.45,1
333,2024-09-20,SPX241220C05000000,2024-09-20T14:16:52,1726841812055,773.1,4
334,2024-09-20,SPX241220C05000000,2024-09-20T14:17:59,1726841879017,775.11,4
335,2024-09-20,SPX241220C05000000,2024-09-20T14:24:58,1726842298703,779.73,10
336,2024-09-20,SPX241220C05000000,2024-09-20T14:24:58,1726842298703,779.67,1
338,2024-09-20,SPX241220C05000000,2024-09-20T14:25:55,1726842355432,780.24,1
